"PADK" "PACD" "PADQ" "PAHO" "PYAK" "PSIT" "PANT" "CYAZ" "KAST" "KOTH" "KACV" "KOAK" "KSFO" "KMRY" "KVBG" "KNTD" "KLAX" "KLGB" "KSAN" "KNZY"
"Jul_1985" 91.1290322580645 84.6774193548387 68.3760683760684 30.5785123966942 69.3548387096774 52.7272727272727 16 32.6923076923077 52.7777777777778 39.4495412844037 60.9756097560976 27.6785714285714 21.3592233009709 43.3628318584071 40.2439024390244 36.6666666666667 25 16.8067226890756 25.8064516129032 24.1935483870968
"Aug_1985" 82.9268292682927 81.8965517241379 44.6428571428571 25.6198347107438 41.3223140495868 60.5042016806723 28.448275862069 33.0097087378641 41.3793103448276 38.655462184874 55.2845528455285 27.1186440677966 20.1834862385321 28.9256198347107 32.5301204819277 24.1935483870968 16.3793103448276 22.6890756302521 24.3478260869565 25.8064516129032
"Sep_1985" 68.9655172413793 57.6271186440678 31.5789473684211 30.6306306306306 58.0357142857143 53.3980582524272 37.2727272727273 34.0425531914894 42.2018348623853 31.7757009345794 40.1709401709402 34.4827586206897 34.2592592592593 31.5315315315315 22.7848101265823 24.5762711864407 14.7826086956522 18.2608695652174 18.5840707964602 25.8333333333333
"May_1986" 85 75.2136752136752 41.8032786885246 20.353982300885 62.0689655172414 56.7567567567568 31.5789473684211 37.3831775700935 40 38.1818181818182 43.8095238095238 28.2051282051282 15.0943396226415 25.8928571428571 41.25 41.3793103448276 26.890756302521 26.3157894736842 33.6134453781513 35.3448275862069
"Jun_1986" 87.5 81.3559322033898 85.3448275862069 12.8205128205128 66.9642857142857 55.3571428571429 28.8135593220339 35.9223300970874 37.5 43.3962264150943 53.3980582524272 37.3913043478261 28.2051282051282 35.042735042735 47.6744186046512 41.6666666666667 38.9830508474576 31.8965517241379 50.8474576271186 50.8333333333333
"Jul_1986" 94.3089430894309 88.3333333333333 44.3478260869565 10.6194690265487 68.0327868852459 64.3478260869565 41.1764705882353 50.9259259259259 51.6393442622951 30.4761904761905 47.4137931034483 21.1864406779661 10.8333333333333 44.3478260869565 45.5555555555556 32.258064516129 17.2131147540984 21.1382113821138 28.3333333333333 27.6422764227642
"Aug_1986" 80.8333333333333 68.5483870967742 42.741935483871 20.8333333333333 63.1147540983607 59.4827586206897 31.304347826087 41.2371134020619 52.9411764705882 58.5585585585586 75.4237288135593 47.9674796747967 32.4786324786325 56.198347107438 59.5744680851064 54.9180327868852 22.3140495867769 14.2857142857143 25 24.5901639344262
"Sep_1986" 76.5217391304348 60.1694915254237 35.7142857142857 28.2051282051282 33.3333333333333 27.8260869565217 23.4234234234234 38.8349514563107 40 36.036036036036 36.6071428571429 32.1739130434783 22.1238938053097 27.9279279279279 46.4285714285714 38.9830508474576 32.1428571428571 26.7857142857143 26.605504587156 26.4957264957265
"May_1987" 66.1157024793389 81.6666666666667 69.3693693693694 24.5454545454545 58.6206896551724 46.3636363636364 34.1880341880342 36.6336633663366 42.9752066115703 41.0714285714286 42.2413793103448 31.1926605504587 31.1320754716981 45.3703703703704 48.0519480519481 43.859649122807 30.0884955752212 25.6410256410256 48.3333333333333 49.5934959349593
"Jun_1987" 95 75.6302521008403 74.5762711864407 18.8034188034188 71.1864406779661 45.8715596330275 31.7757009345794 34.4086021505376 40.3669724770642 42.7184466019417 66.6666666666667 32.1100917431193 28.2828282828283 50.4424778761062 61.6279069767442 62.3931623931624 47.787610619469 42.4778761061947 55.3571428571429 57.3913043478261
"Jul_1987" 80.6451612903226 70.2479338842975 43.859649122807 20.1680672268908 62.5 55.1401869158878 29.0909090909091 33.6842105263158 50.4273504273504 40.6779661016949 52.6785714285714 28.8135593220339 23.5294117647059 41.1764705882353 58.8888888888889 38.2113821138211 32.520325203252 37.3983739837398 45.0819672131148 43.5483870967742
"Aug_1987" 86.2903225806452 74.5901639344262 46.9565217391304 26.2295081967213 46.0869565217391 37.6146788990826 15.3153153153153 36.7924528301887 48.6486486486487 38.135593220339 59.6774193548387 34.1880341880342 28.4552845528455 38.3928571428571 44.4444444444444 25.8064516129032 17.741935483871 21.1382113821138 30.5084745762712 38.5245901639344
"Sep_1987" 75.6521739130435 63.3333333333333 55.1724137931034 30.7692307692308 69.7478991596639 53.2110091743119 44.4444444444444 47.2527472527472 49.1228070175439 54.0540540540541 65.0943396226415 35.2941176470588 24.0384615384615 43.6893203883495 60.4651162790698 31.8965517241379 15.1260504201681 13.5593220338983 28.2051282051282 32.7731092436975
"May_1988" 69.9186991869919 65.2892561983471 74.3589743589744 10.8108108108108 42.7272727272727 30.8411214953271 24.5901639344262 41.9047619047619 34.7826086956522 39.622641509434 25.9259259259259 17.2413793103448 17.4757281553398 23.9316239316239 25.3012048192771 17.5 14.2857142857143 22.9508196721311 26.2295081967213 28.099173553719
"Jun_1988" 74.7899159663866 70.5882352941177 47.0588235294118 8.7719298245614 38.7931034482759 26.1682242990654 26.0869565217391 35.9550561797753 27.5229357798165 33.3333333333333 49.0740740740741 20 11.4285714285714 31.0344827586207 34.8314606741573 40.5172413793103 30.4347826086957 25.2173913043478 40.7079646017699 42.9824561403509
"Jul_1988" 88.7096774193548 75.8064516129032 59.6774193548387 22.4137931034483 57.3770491803279 39.2857142857143 32.2314049586777 38.9473684210526 31.9327731092437 29.0598290598291 34.7457627118644 22.5 15.2542372881356 29.1666666666667 56.6265060240964 60 40.9836065573771 28.6885245901639 40 43.801652892562
"Aug_1988" 71.7741935483871 64.7540983606557 41.3793103448276 4.20168067226891 69.3548387096774 62.7272727272727 44.1666666666667 41.1214953271028 43.2203389830509 33.3333333333333 69.1056910569106 31.404958677686 21.6666666666667 32.7731092436975 54.9450549450549 35.7723577235772 30.8943089430894 24.5901639344262 33.6065573770492 33.6065573770492
"Sep_1988" 79.1666666666667 47.3684210526316 27.5862068965517 6.83760683760684 32.1100917431193 42.8571428571429 35.5932203389831 41 37.9310344827586 34.8623853211009 57.3913043478261 24.1379310344828 12.6126126126126 32.7433628318584 52.1276595744681 42.3423423423423 33.6134453781513 27.9661016949153 28.2051282051282 31.3559322033898
"May_1989" 85.3658536585366 63.9344262295082 33.6206896551724 11.5044247787611 67.5213675213675 63.4782608695652 26.3157894736842 40.2173913043478 32.4561403508772 33.3333333333333 38.2608695652174 23.5294117647059 19.6261682242991 39.3162393162393 NA 32.2033898305085 16.8141592920354 24.1071428571429 40.1785714285714 51.7857142857143
"Jun_1989" 92.3076923076923 69.1666666666667 52.1739130434783 6.03448275862069 60.1694915254237 44.6428571428571 16 32.6923076923077 36.8421052631579 33.3333333333333 50.9259259259259 33.0508474576271 25.6637168141593 37.3913043478261 NA 50.4273504273504 31.3559322033898 41.5254237288136 52.212389380531 55.9322033898305
"Jul_1989" 94.3089430894309 75.8333333333333 44.6428571428571 12.8712871287129 55.0847457627119 54.3103448275862 21.6666666666667 41.0714285714286 40.495867768595 25.8333333333333 57.3770491803279 13.1147540983607 9.16666666666667 32.2314049586777 NA 52.5423728813559 28.448275862069 26.4462809917355 30.7017543859649 37.8151260504202
"Aug_1989" 94.3089430894309 63.7096774193548 49.5798319327731 10.0840336134454 60.5042016806723 54.3859649122807 27.0491803278689 51.9230769230769 51.2396694214876 35.0877192982456 62.8099173553719 34.1666666666667 22.5806451612903 42.1487603305785 NA 45.5284552845528 29.8387096774194 25.2032520325203 27.2727272727273 27.6422764227642
"Sep_1989" 90 68.0672268907563 33.6206896551724 17.6470588235294 41.3793103448276 49.1228070175439 33.3333333333333 19.811320754717 24.1379310344828 31.1926605504587 52.5423728813559 35.3982300884956 30.4347826086957 34.4827586206897 NA 20.8333333333333 10.8333333333333 13.4453781512605 20 18.4873949579832
"May_1990" 95.0413223140496 63.9344262295082 57.3770491803279 9.32203389830508 58.4745762711864 57.2649572649573 26.0869565217391 54.2056074766355 45 20.1754385964912 32.5 31.858407079646 26.3636363636364 37.2727272727273 41.6666666666667 27.1929824561404 14.6788990825688 16.0377358490566 30.9734513274336 33.6065573770492
"Jun_1990" 94.9579831932773 75.8333333333333 35.6521739130435 4.42477876106195 61.5384615384615 45.5357142857143 21.7391304347826 53.3333333333333 42.1052631578947 46.2962962962963 39.8230088495575 24.5614035087719 21.0526315789474 29.8245614035088 22.7272727272727 25.2100840336134 14.7826086956522 13.6752136752137 26.3157894736842 30.5084745762712
"Jul_1990" 84.6774193548387 82.258064516129 56.4516129032258 6.66666666666667 52.0661157024793 52.1739130434783 11.4035087719298 32.3809523809524 38.5245901639344 51.3157894736842 50.8196721311475 35.042735042735 17.0731707317073 37.5 51.8072289156626 34.4827586206897 13.4453781512605 14.6551724137931 20.5128205128205 24.390243902439
"Aug_1990" 95.1219512195122 62.9032258064516 35.3982300884956 13.1147540983607 48.2758620689655 41.8803418803419 32.4561403508772 42.3423423423423 37.5 49.3506493506493 51.2605042016807 32.7586206896552 27.8260869565217 30.8943089430894 51.5789473684211 32.4786324786325 28.4552845528455 20.3252032520325 42.5 47.5806451612903
"Sep_1990" 65.8333333333333 34.453781512605 29.3103448275862 9.73451327433628 60.8695652173913 54.3859649122807 25.2173913043478 43.3962264150943 43.2203389830509 55.7142857142857 48.7394957983193 16.2393162393162 10.4347826086957 23.9316239316239 32.4324324324324 12.8205128205128 10.8333333333333 13.6752136752137 22.6086956521739 31.6666666666667
"May_1991" 85.2459016393443 69.672131147541 53.7190082644628 12.6050420168067 53.9823008849557 45.1327433628319 22.3140495867769 47.7064220183486 59.6638655462185 53 36.3636363636364 29.9065420560748 20.5607476635514 33.9130434782609 37.0786516853933 24.3697478991597 19.1304347826087 22.8813559322034 39.4957983193277 41.3223140495868
"Jun_1991" 82.9059829059829 73.728813559322 57.5221238938053 13.1578947368421 64.1666666666667 56.140350877193 28.8135593220339 54.2056074766355 46.551724137931 48.1012658227848 45.6896551724138 31.5789473684211 31.4814814814815 41.7391304347826 60.7594936708861 57.2649572649573 38.5964912280702 35.6521739130435 46.0176991150442 47.8632478632479
"Jul_1991" 95.9349593495935 71.6666666666667 48.695652173913 21.0084033613445 62.0967741935484 49.5934959349593 30.1724137931034 53.0434782608696 45.3781512605042 66.6666666666667 62.6016260162602 44.6280991735537 26.8292682926829 52.4590163934426 76.9230769230769 77.2357723577236 45.0819672131148 36.2903225806452 52.0325203252033 56.0975609756098
"Aug_1991" 98.3870967741936 80.4878048780488 40.6779661016949 12.0689655172414 65.5172413793103 61.2068965517241 27.6422764227642 63.4782608695652 56.3025210084034 75 72.7272727272727 55 43.3333333333333 47.4137931034483 56.5217391304348 61.4754098360656 41.9354838709677 30.6451612903226 45.2991452991453 45.0819672131148
"Sep_1991" 85.7142857142857 57.5 36.8421052631579 11.1111111111111 68.6440677966102 62.9310344827586 38.135593220339 23.9583333333333 23.8095238095238 60.9756097560976 58.8235294117647 37.2727272727273 26.0504201680672 41.1764705882353 67.4418604651163 56.6666666666667 40.5172413793103 25.2173913043478 30.1724137931034 33.9130434782609
"May_1992" 81.8965517241379 48.3050847457627 28.8288288288288 4.3859649122807 44.0677966101695 46.0176991150442 18.8034188034188 30.3030303030303 25.6637168141593 NA 45.3703703703704 26.5486725663717 18.2692307692308 47.4137931034483 58.5365853658537 61.1570247933884 48.6725663716814 40.6779661016949 66.3793103448276 63.2478632478632
"Jun_1992" 93.75 34.7457627118644 46.9026548672566 2.75229357798165 44.6428571428571 31.7757009345794 27.027027027027 30.6930693069307 40.7079646017699 NA 44.3478260869565 33.6206896551724 22.1238938053097 53.448275862069 48.8888888888889 31.5789473684211 19.6581196581197 14.5299145299145 24.5762711864407 33.0434782608696
"Jul_1992" 95.0413223140496 79.0322580645161 52.5423728813559 14.4067796610169 62.8099173553719 69.9115044247788 39.4230769230769 38.3928571428571 42.9752066115703 NA 62.2950819672131 31.304347826087 20.1754385964912 33.3333333333333 50.5376344086022 43.2203389830509 30.5084745762712 21.3675213675214 30.5785123966942 31.9672131147541
"Aug_1992" 84.7457627118644 62.2950819672131 47.8991596638655 6.72268907563025 56.0344827586207 36.283185840708 27.3584905660377 51.7857142857143 39.6551724137931 NA 61.9834710743802 31.6239316239316 19.4915254237288 37.5 46.0674157303371 23.3333333333333 9.16666666666667 9.83606557377049 16.1016949152542 16.0714285714286
"Sep_1992" 78.7610619469027 25.6637168141593 10.5263157894737 4.5045045045045 41.8803418803419 38.3928571428571 31.8965517241379 33.3333333333333 28.4403669724771 NA 40.3508771929825 26.5486725663717 20.7207207207207 25.2252252252252 41.8604651162791 31.8965517241379 20.5357142857143 18.8034188034188 17.8571428571429 19.2982456140351
"May_1993" 97.5 64.1666666666667 55.7377049180328 3.38983050847458 48.6725663716814 25.2252252252252 26.4957264957265 54.1284403669725 34.7368421052632 40 32.7731092436975 26.1261261261261 17.5438596491228 12.5 24.3589743589744 25.6880733944954 21.2389380530973 27.027027027027 28.448275862069 33.6134453781513
"Jun_1993" 85.8407079646018 61.6666666666667 42.2413793103448 3.53982300884956 29.4642857142857 23.0088495575221 16.6666666666667 49.0196078431373 31.5789473684211 47.2972972972973 30.9734513274336 12.3893805309735 4.5045045045045 18.2608695652174 13.4146341463415 27.1028037383178 21.3675213675214 23.4782608695652 33.6134453781513 38.5964912280702
"Jul_1993" 97.5806451612903 64.4628099173554 38.0952380952381 9.32203389830508 39.1666666666667 43.4782608695652 29.4117647058824 58.974358974359 46.3636363636364 29.0322580645161 36.0655737704918 22.4137931034483 12.1739130434783 47.5 86.2068965517241 63.0252100840336 42.1487603305785 47.5 46.1538461538462 44.1666666666667
"Aug_1993" 84.8739495798319 59.504132231405 36.9747899159664 10.2564102564103 34.7107438016529 32.7433628318584 16.9642857142857 48.1481481481481 42.8571428571429 56.578947368421 54.0983606557377 31.0924369747899 31.3559322033898 43.1034482758621 54.4444444444444 41.4634146341463 21.3114754098361 20.3252032520325 36.9747899159664 36.8852459016393
"Sep_1993" 80 30.5084745762712 25.4545454545455 13.2743362831858 39.4736842105263 39.1304347826087 19.4444444444444 49.5327102803738 69.8630136986301 72.972972972973 60.8333333333333 30.9734513274336 26.605504587156 43.4782608695652 44.1860465116279 36.9747899159664 22.5 26.0504201680672 30 31.0924369747899
"May_1994" 64.957264957265 68.2926829268293 61.1570247933884 5.88235294117647 41.3793103448276 28.7037037037037 22.5490196078431 29.1666666666667 27.8350515463918 46.8354430379747 44.6280991735537 31.404958677686 23.8938053097345 39.4957983193277 41.9354838709677 46.4912280701754 40.495867768595 45 57.1428571428571 57.7586206896552
"Jun_1994" 91.1111111111111 57.6271186440678 48.2142857142857 6.95652173913043 41.3793103448276 35.3982300884956 30.3571428571429 35.3535353535354 27.2727272727273 33.7662337662338 32.7433628318584 16.3636363636364 9.61538461538462 21.6981132075472 22.5806451612903 25.8928571428571 24.3243243243243 20 38.7931034482759 39.6396396396396
"Jul_1994" 83.1168831168831 67.5 59.6638655462185 8.40336134453782 33.6363636363636 36.697247706422 29.7297297297297 40.7079646017699 52.7777777777778 63.1578947368421 56.9105691056911 30 22.2222222222222 57.3913043478261 79.5180722891566 50.4347826086956 41.1290322580645 29.5081967213115 50.4132231404959 52.991452991453
"Aug_1994" 92.5 67.7685950413223 23.4234234234234 9.48275862068965 56.8965517241379 54.8076923076923 23.6363636363636 36.2745098039216 21.9512195121951 25.2873563218391 25.2032520325203 21.9512195121951 16.6666666666667 46.551724137931 51.1627906976744 18.2608695652174 11.2068965517241 12.6050420168067 20 27.3504273504274
"Sep_1994" 71.4285714285714 48.2758620689655 25.4385964912281 8.54700854700855 35.5932203389831 33.0275229357798 37.2881355932203 52.9411764705882 35.2941176470588 32.4786324786325 40.8333333333333 29.9145299145299 19.811320754717 31.304347826087 35.5555555555556 17.0940170940171 7.56302521008403 11.965811965812 10.5263157894737 16.8067226890756
"May_1995" 98.8372093023256 50 69.1056910569106 5.73770491803279 38.9380530973451 33.6538461538462 29.0598290598291 30.9090909090909 32.258064516129 NA 51.3274336283186 46.0869565217391 31.4814814814815 54.5454545454545 41.3793103448276 40.1869158878505 34.453781512605 31.8965517241379 42.7350427350427 51.2605042016807
"Jun_1995" 100 63.3333333333333 61.0169491525424 7.27272727272727 55.4545454545455 31.4285714285714 13.0434782608696 41.8367346938776 35.8333333333333 NA 49.5726495726496 23.2758620689655 18.4210526315789 35.1351351351351 48.9795918367347 48.3050847457627 41.5254237288136 34.7457627118644 49.1666666666667 52.9411764705882
"Jul_1995" 97.4025974025974 72.5806451612903 45.4545454545455 25 70.1612903225807 65.546218487395 26.890756302521 34.2342342342342 39.5161290322581 NA 56.0975609756098 23.9669421487603 21.6666666666667 28.7037037037037 30.2325581395349 39.8373983739837 16.260162601626 14.5161290322581 30.6451612903226 34.4262295081967
"Aug_1995" 94.5652173913043 87.8048780487805 26.6666666666667 7.9646017699115 55.4621848739496 48.314606741573 26.271186440678 31.6831683168317 29.0322580645161 NA 31.404958677686 21.1864406779661 9.75609756097561 26.9662921348315 43.4782608695652 34.7107438016529 17.3553719008264 8.19672131147541 14.7540983606557 16.3934426229508
"Sep_1995" 83.7837837837838 57.9831932773109 61.0169491525424 8.54700854700855 45.945945945946 32.5842696629214 35.7798165137615 37.6146788990826 36.6666666666667 NA 47.008547008547 31.6239316239316 26.7241379310345 29.126213592233 48.780487804878 33.6206896551724 20.1680672268908 18.3333333333333 19.4915254237288 23.2758620689655
"May_1996" NA 53.781512605042 19.8019801980198 5.66037735849057 28.7128712871287 14.1509433962264 17.8571428571429 27.6190476190476 19.3548387096774 NA 26.605504587156 26.3157894736842 21.8181818181818 18.1034482758621 21.6494845360825 21.1864406779661 14.5299145299145 16.2393162393162 NA 29.0598290598291
"Jun_1996" NA 77.8761061946903 33.3333333333333 11.3207547169811 38.2608695652174 39.8148148148148 38.4615384615385 29.1666666666667 25 NA 43.1192660550459 18.1818181818182 20.1754385964912 31.4285714285714 57.6923076923077 44.9152542372881 24.5454545454545 26.7241379310345 NA 32.7272727272727
"Jul_1996" NA 58.0645161290323 46.7741935483871 7.25806451612903 46.7741935483871 50 29.0322580645161 41.0958904109589 36.2903225806452 NA 47.5806451612903 42.6229508196721 14.5161290322581 52.0547945205479 56.9620253164557 50 15.3225806451613 13.7096774193548 NA 22.8571428571429
"Aug_1996" NA 72.5806451612903 20.1612903225806 8.26446280991736 50 44.3478260869565 39.5161290322581 50 33.8709677419355 NA 50.8064516129032 34.2105263157895 12.0967741935484 50 45.2380952380952 39.3162393162393 18.6991869918699 13.7096774193548 NA 32.7272727272727
"Sep_1996" NA 32.5 30 17.5 18.3333333333333 21.2389380530973 31.0924369747899 32.7586206896552 32.5 NA 34.1666666666667 25.6637168141593 19.1666666666667 34.2105263157895 44.578313253012 36.9747899159664 28.3333333333333 26.6666666666667 NA 35.8333333333333
"May_1997" NA 39.5161290322581 25 9.67741935483871 31.4516129032258 25 31.4516129032258 31.7073170731707 32.258064516129 17.3553719008264 24.1935483870968 14.9122807017544 9.67741935483871 9.82142857142857 19.5402298850575 31.6666666666667 27.4193548387097 23.3870967741935 33.6283185840708 38.2113821138211
"Jun_1997" NA 60.8333333333333 25.2100840336134 7.56302521008403 35 31.0344827586207 35 47.0588235294118 27.5 21.875 19.1666666666667 12.9310344827586 6.66666666666667 29.9145299145299 37.3913043478261 38.7931034482759 35.8333333333333 28.3333333333333 37.3831775700935 44.9152542372881
"Jul_1997" NA 83.8709677419355 49.1935483870968 16.1290322580645 55.6451612903226 28.9256198347107 33.8709677419355 29.2682926829268 25 18.6274509803922 35.4838709677419 23.9316239316239 15.3225806451613 40.6779661016949 67.2268907563025 40.495867768595 28.2258064516129 26.6129032258064 35.0877192982456 41.3223140495868
"Aug_1997" NA 64.5161290322581 24.1935483870968 13.7096774193548 41.1290322580645 24.5762711864407 25.2032520325203 34.4262295081967 30.6451612903226 26.9565217391304 43.5483870967742 30.7017543859649 20.1612903225806 28.0701754385965 42.5 23.9669421487603 16.1290322580645 16.9354838709677 27.1186440677966 31.9327731092437
"Sep_1997" NA 63.3333333333333 29.1666666666667 10.8333333333333 25 15.6521739130435 38.3333333333333 23.4782608695652 25 27.2727272727273 26.0504201680672 15.7894736842105 14.1666666666667 11.4035087719298 21.0084033613445 6.72268907563025 6.72268907563025 7.5 14.5299145299145 16.5137614678899
"May_1998" NA 39.5161290322581 37.9032258064516 12.9032258064516 51.6129032258064 34.4827586206897 16.9354838709677 50 48.3870967741936 30.7692307692308 28.2258064516129 29.3577981651376 20.9677419354839 21.1864406779661 22.8070175438596 10.655737704918 21.7741935483871 22.1311475409836 21.8181818181818 25
"Jun_1998" NA 55 43.3333333333333 5.88235294117647 56.3025210084034 41.2844036697248 32.5 56.0344827586207 71.6666666666667 53.2710280373832 60 50.4761904761905 45.8333333333333 56.8807339449541 53 36.4406779661017 27.5 25.8333333333333 25.6637168141593 27.7310924369748
"Jul_1998" NA 70.9677419354839 44.3548387096774 12.1951219512195 65.0406504065041 35.3982300884956 29.2682926829268 55.4621848739496 62.9032258064516 56.5217391304348 76.4227642276423 38.7387387387387 30.6451612903226 56.8965517241379 59.5238095238095 46.9026548672566 23.3870967741935 26.8292682926829 30.7692307692308 36.5217391304348
"Aug_1998" NA 58.5365853658537 16.260162601626 9.67741935483871 41.4634146341463 27.5229357798165 33.8709677419355 25 38.7096774193548 27.8350515463918 70.9677419354839 25.4545454545455 23.3870967741935 46.2264150943396 41.6666666666667 31.6239316239316 18.5483870967742 10.4838709677419 17.9487179487179 22.3140495867769
"Sep_1998" NA 46.6666666666667 30.8333333333333 4.16666666666667 45.8333333333333 35.2941176470588 31.6666666666667 33.3333333333333 30.8333333333333 36 42.0168067226891 30.1724137931034 20.8333333333333 36.7521367521368 38.75 24.2990654205607 30.8333333333333 29.1666666666667 28.8461538461538 38.135593220339
"May_1999" NA 54.8387096774194 35.4838709677419 11.2903225806452 43.5483870967742 37.9032258064516 53.2258064516129 24.7933884297521 35.4838709677419 32.7586206896552 41.1290322580645 30 29.0322580645161 46.218487394958 50 38.7387387387387 36.5853658536585 33.8709677419355 37.6146788990826 47.4576271186441
"Jun_1999" NA 62.5 55 2.5 37.5 32.5 53.3333333333333 61.5384615384615 45 35.2941176470588 43.3333333333333 25.4385964912281 19.1666666666667 46.6101694915254 71.5909090909091 44.9152542372881 37.5 25.8333333333333 33.6206896551724 39.1304347826087
"Jul_1999" NA 67.741935483871 35.4838709677419 12.9032258064516 56.9105691056911 50.8064516129032 42.741935483871 42.9752066115703 52.4193548387097 47.1544715447154 61.2903225806452 31.404958677686 27.4193548387097 46.7213114754098 41.6666666666667 28.8288288288288 16.9354838709677 16.9354838709677 28.3333333333333 27.9661016949153
"Aug_1999" NA 66.9354838709677 33.0645161290323 20.9677419354839 44.2622950819672 31.4516129032258 33.8709677419355 47.9338842975207 52.8925619834711 43.2203389830509 60.4838709677419 39.0243902439024 34.6774193548387 38.5245901639344 49.4252873563218 30.5785123966942 23.3870967741935 17.741935483871 26.271186440678 31.9672131147541
"Sep_1999" NA 46.6666666666667 26.6666666666667 1.66666666666667 54.1666666666667 28.3333333333333 36.9747899159664 23.3333333333333 30.8333333333333 31.0924369747899 59.1666666666667 31.858407079646 23.3333333333333 39.1304347826087 55.421686746988 45.8715596330275 47.5 29.1666666666667 37.8378378378378 42.7350427350427
"May_2000" NA 70.1612903225807 22.5806451612903 4.03225806451613 32.258064516129 22.5806451612903 24.1935483870968 48.3870967741936 39.5161290322581 31.1475409836066 33.0645161290323 16.1290322580645 14.6341463414634 25 25 37.8640776699029 28.2258064516129 26.6129032258064 40.495867768595 37.1681415929204
"Jun_2000" NA 55 45 7.56302521008403 35.8333333333333 35 19.327731092437 30.8333333333333 42.5 31.304347826087 27.5 25.2100840336134 22.5 39.1666666666667 54.0540540540541 51.3513513513513 24.1666666666667 19.1666666666667 32.4786324786325 32.1428571428571
"Jul_2000" NA 75.8064516129032 42.741935483871 12.9032258064516 53.2258064516129 52.4193548387097 50 41.6666666666667 45.9677419354839 46.4912280701754 71.7741935483871 47.1074380165289 33.8709677419355 57.0247933884297 54.6875 34.6153846153846 20.9677419354839 20.1612903225806 29.5081967213115 0.917431192660551
"Aug_2000" NA 67.741935483871 10.4838709677419 3.2258064516129 37.9032258064516 36.2903225806452 29.0322580645161 55.3719008264463 42.741935483871 40.6779661016949 60.4838709677419 23.7704918032787 16.9354838709677 37.5 32.5581395348837 3.6036036036036 13.7096774193548 14.6341463414634 28.099173553719 31.1926605504587
"Sep_2000" NA 53.3333333333333 29.1666666666667 15 44.1666666666667 36.6666666666667 34.1666666666667 47.5 37.5 26.271186440678 26.6666666666667 20.8333333333333 18.4873949579832 21.0084033613445 35.1351351351351 32.3809523809524 25 20 23.5294117647059 25.9259259259259
"May_2001" NA 61.2903225806452 27.4193548387097 8.13008130081301 37.9032258064516 28.2258064516129 41.9354838709677 29.5081967213115 29.0322580645161 NA 28.2258064516129 12.5 11.2903225806452 23.3333333333333 37.7777777777778 1.85185185185185 50 37.0967741935484 60.655737704918 63.716814159292
"Jun_2001" NA 71.6666666666667 25.8333333333333 2.5 29.1666666666667 28.5714285714286 35.8333333333333 26.0504201680672 19.1666666666667 NA 29.1666666666667 10.0840336134454 5.83333333333333 17.7966101694915 28.3950617283951 45.4545454545455 29.1666666666667 24.1666666666667 31.3559322033898 33.6283185840708
"Jul_2001" NA 79.0322580645161 29.0322580645161 22.5806451612903 68.5483870967742 48.3870967741936 38.7096774193548 43.0894308943089 55.6451612903226 NA 66.9354838709677 41.1290322580645 30.8943089430894 53.6585365853659 67.5 52.6785714285714 26.6129032258064 25 30.0813008130081 33.3333333333333
"Aug_2001" NA 73.3870967741936 46.7741935483871 9.67741935483871 37.3983739837398 17.741935483871 46.3414634146341 56.9105691056911 51.6129032258064 NA 70.1612903225807 32.520325203252 24.390243902439 44.2622950819672 53.9325842696629 45.4545454545455 17.741935483871 4.03225806451613 29.7520661157025 33.0188679245283
"Sep_2001" NA 39.1666666666667 35 12.5 29.1666666666667 25.8333333333333 43.3333333333333 30.8333333333333 42.8571428571429 NA 51.0869565217391 28.3333333333333 25.2100840336134 38.655462184874 46.3414634146341 44.2307692307692 38.3333333333333 28.3333333333333 36.6666666666667 30.6930693069307
"May_2002" NA 50 34.6774193548387 11.2903225806452 39.5161290322581 25.8064516129032 44.3548387096774 31.404958677686 26.6129032258064 8.10810810810811 36.0655737704918 16.5289256198347 9.83606557377049 28.5714285714286 45.3125 33 30.6451612903226 29.0322580645161 44.7154471544715 40.1785714285714
"Jun_2002" NA 54.1666666666667 47.5 5 57.9831932773109 30.8333333333333 39.1666666666667 46.0176991150442 45.3781512605042 48.8888888888889 47.3684210526316 31.25 8.33333333333333 40 62.0689655172414 52.2522522522522 34.1666666666667 31.6666666666667 40.7079646017699 44.8979591836735
"Jul_2002" NA 73.3870967741936 43.5483870967742 7.25806451612903 50 38.7096774193548 37.0967741935484 36.9747899159664 37.0967741935484 30.5785123966942 60.8333333333333 20.8333333333333 11.2903225806452 34.1666666666667 43.8356164383562 52.2935779816514 31.4516129032258 21.7741935483871 33.8842975206612 45.1612903225806
"Aug_2002" NA 51.6129032258064 26.6129032258064 16.9354838709677 61.2903225806452 45.9677419354839 44.3548387096774 43.0894308943089 46.3414634146341 26.2295081967213 48.3606557377049 33.6065573770492 25.4098360655738 50 57.9545454545455 50.8474576271186 31.4516129032258 29.8387096774194 40.3225806451613 3.53982300884956
"Sep_2002" NA 33.3333333333333 20.8333333333333 15.8333333333333 21.6666666666667 30 34.1666666666667 29.6610169491525 36.1344537815126 31.304347826087 37.6068376068376 17.9487179487179 11.6666666666667 23.9316239316239 41.5584415584416 29.8076923076923 25.2100840336134 14.1666666666667 18.6440677966102 19.6261682242991
