	CYAZ	KACV	KAST	KLAX	KLGB	KMRY	KNTD	KNZY	KOAK	KOTH	KSAN	KSFO	KVBG	PACD	PADK	PADQ	PAHO	PANT	PSIT	PYAK	average
September_1984	36.76470588235294	28.571428571428573	22.22222222222222	13.08411214953271	13.445378151260504	12.844036697247706	15.384615384615385	25.210084033613445	7.619047619047619	21.49532710280374	20.0	6.666666666666667	14.285714285714286	62.06896551724138	76.66666666666667	44.24778761061947	15.384615384615385	24.778761061946902	19.607843137254903	30.088495575221238	25.52182368600359
May_1985	43.36283185840708	32.45614035087719	42.73504273504273	27.358490566037737	32.47863247863248	29.565217391304348	42.241379310344826	44.53781512605042	26.363636363636363	31.858407079646017	48.598130841121495	32.63157894736842	31.764705882352942	64.16666666666667	86.99186991869918	44.067796610169495	22.88135593220339	37.719298245614034	62.93103448275862	70.0	42.73550153934667
June_1985	21.27659574468085	46.017699115044245	30.18867924528302	36.53846153846154	26.548672566371682	30.088495575221238	50.0	34.18803418803419	22.22222222222222	24.56140350877193	37.11340206185567	18.681318681318682	48.75	78.33333333333333	85.0	56.41025641025641	14.414414414414415	25.0	49.48453608247423	76.57657657657657	40.56970506321601
July_1985	32.69230769230769	60.97560975609756	52.77777777777778	25.0	16.80672268907563	43.36283185840708	36.666666666666664	24.193548387096776	27.678571428571427	39.44954128440367	25.806451612903224	21.359223300970875	40.24390243902439	84.6774193548387	91.12903225806451	68.37606837606837	30.578512396694215	16.0	52.72727272727273	69.35483870967742	42.99281493579594
August_1985	33.00970873786408	55.28455284552845	41.37931034482759	16.379310344827587	22.689075630252102	28.925619834710744	24.193548387096776	25.806451612903224	27.11864406779661	38.65546218487395	24.347826086956523	20.18348623853211	32.53012048192771	81.89655172413794	82.92682926829268	44.642857142857146	25.619834710743802	28.448275862068964	60.50420168067227	41.32231404958678	37.79319906182285
September_1985	34.04255319148936	40.17094017094017	42.20183486238532	14.782608695652174	18.26086956521739	31.53153153153153	24.576271186440678	25.833333333333332	34.48275862068966	31.77570093457944	18.58407079646018	34.25925925925926	22.78481012658228	57.6271186440678	68.96551724137932	31.57894736842105	30.63063063063063	37.27272727272727	53.398058252427184	58.035714285714285	35.53976279849642
May_1986	37.38317757009346	43.80952380952381	40.0	26.89075630252101	26.31578947368421	25.892857142857142	41.37931034482759	35.3448275862069	28.205128205128204	38.18181818181818	33.61344537815126	15.09433962264151	41.25	75.21367521367522	85.0	41.80327868852459	20.353982300884955	31.57894736842105	56.75675675675676	62.06896551724138	40.30682897314786
June_1986	35.922330097087375	53.398058252427184	37.5	38.983050847457626	31.896551724137932	35.042735042735046	41.666666666666664	50.833333333333336	37.391304347826086	43.39622641509434	50.847457627118644	28.205128205128204	47.674418604651166	81.35593220338983	87.5	85.34482758620689	12.820512820512821	28.8135593220339	55.357142857142854	66.96428571428571	47.54567608336178
July_1986	50.925925925925924	47.41379310344828	51.63934426229508	17.21311475409836	21.13821138211382	44.34782608695652	32.25806451612903	27.642276422764226	21.1864406779661	30.476190476190474	28.333333333333332	10.833333333333334	45.55555555555556	88.33333333333333	94.3089430894309	44.34782608695652	10.619469026548673	41.1764705882353	64.34782608695652	68.0327868852459	42.006503246340856
August_1986	41.23711340206186	75.42372881355932	52.94117647058823	22.31404958677686	14.285714285714286	56.19834710743802	54.91803278688525	24.59016393442623	47.96747967479675	58.55855855855856	25.0	32.47863247863248	59.57446808510638	68.54838709677419	80.83333333333333	42.74193548387097	20.833333333333332	31.304347826086957	59.48275862068966	63.114754098360656	46.61731574884966
September_1986	38.83495145631068	36.607142857142854	40.0	32.142857142857146	26.785714285714285	27.92792792792793	38.983050847457626	26.495726495726494	32.17391304347826	36.03603603603604	26.605504587155963	22.123893805309734	46.42857142857143	60.16949152542373	76.52173913043478	35.714285714285715	28.205128205128204	23.423423423423422	27.82608695652174	33.333333333333336	35.81693891011197
May_1987	36.633663366336634	42.241379310344826	42.97520661157025	30.088495575221238	25.641025641025642	45.370370370370374	43.85964912280702	49.59349593495935	31.192660550458715	41.07142857142857	48.333333333333336	31.132075471698112	48.05194805194805	81.66666666666667	66.11570247933884	69.36936936936937	24.545454545454547	34.18803418803419	46.36363636363637	58.62068965517241	44.85271425895873
June_1987	34.40860215053763	66.66666666666667	40.36697247706422	47.78761061946903	42.47787610619469	50.442477876106196	62.39316239316239	57.391304347826086	32.11009174311926	42.71844660194175	55.357142857142854	28.282828282828284	61.627906976744185	75.63025210084034	95.0	74.57627118644068	18.803418803418804	31.77570093457944	45.87155963302752	71.1864406779661	51.743736621753804
July_1987	33.68421052631579	52.67857142857143	50.427350427350426	32.520325203252035	37.39837398373984	41.1764705882353	38.21138211382114	43.54838709677419	28.8135593220339	40.67796610169491	45.08196721311475	23.529411764705884	58.888888888888886	70.24793388429752	80.64516129032258	43.85964912280702	20.168067226890756	29.09090909090909	55.14018691588785	62.5	44.41443860948067
August_1987	36.79245283018868	59.67741935483871	48.648648648648646	17.741935483870968	21.13821138211382	38.392857142857146	25.806451612903224	38.52459016393443	34.18803418803419	38.13559322033898	30.508474576271187	28.45528455284553	44.44444444444444	74.59016393442623	86.29032258064517	46.95652173913044	26.229508196721312	15.315315315315315	37.61467889908257	46.08695652173913	39.776893239417504
September_1987	47.252747252747255	65.09433962264151	49.12280701754386	15.126050420168067	13.559322033898304	43.689320388349515	31.896551724137932	32.773109243697476	35.294117647058826	54.054054054054056	28.205128205128204	24.03846153846154	60.46511627906977	63.333333333333336	75.65217391304348	55.172413793103445	30.76923076923077	44.44444444444444	53.211009174311926	69.74789915966386	44.64508150070437
May_1988	41.904761904761905	25.925925925925927	34.78260869565217	14.285714285714286	22.950819672131146	23.931623931623932	17.5	28.09917355371901	17.24137931034483	39.62264150943396	26.229508196721312	17.475728155339805	25.301204819277107	65.2892561983471	69.91869918699187	74.35897435897436	10.81081081081081	24.59016393442623	30.8411214953271	42.72727272727273	32.68936943363978
June_1988	35.95505617977528	49.074074074074076	27.522935779816514	30.434782608695652	25.217391304347824	31.03448275862069	40.51724137931034	42.98245614035088	20.0	33.333333333333336	40.70796460176991	11.428571428571429	34.831460674157306	70.58823529411765	74.78991596638656	47.05882352941177	8.771929824561404	26.08695652173913	26.16822429906542	38.793103448275865	35.76484695731905
July_1988	38.94736842105263	34.74576271186441	31.932773109243698	40.98360655737705	28.688524590163933	29.166666666666668	60.0	43.80165289256198	22.5	29.05982905982906	40.0	15.254237288135593	56.626506024096386	75.80645161290323	88.70967741935483	59.67741935483871	22.413793103448278	32.231404958677686	39.285714285714285	57.377049180327866	42.36042186181281
August_1988	41.12149532710281	69.10569105691057	43.220338983050844	30.89430894308943	24.59016393442623	32.773109243697476	35.77235772357724	33.60655737704918	31.40495867768595	33.333333333333336	33.60655737704918	21.666666666666668	54.94505494505494	64.75409836065573	71.7741935483871	41.37931034482759	4.201680672268908	44.166666666666664	62.72727272727273	69.35483870967742	42.2199327309225
September_1988	41.0	57.391304347826086	37.93103448275862	33.61344537815126	27.966101694915253	32.743362831858406	42.34234234234234	31.35593220338983	24.137931034482758	34.862385321100916	28.205128205128204	12.612612612612613	52.12765957446808	47.36842105263158	79.16666666666667	27.586206896551722	6.837606837606837	35.59322033898305	42.857142857142854	32.11009174311926	36.39042982108682
May_1989	40.21739130434783	38.26086956521739	32.45614035087719	16.8141592920354	24.107142857142858	39.31623931623932	32.20338983050848	51.785714285714285	23.529411764705884	33.333333333333336	40.17857142857143	19.626168224299064		63.9344262295082	85.36585365853658	33.62068965517241	11.504424778761061	26.31578947368421	63.47826086956522	67.52136752136752	39.13522861787303
June_1989	32.69230769230769	50.925925925925924	36.8421052631579	31.35593220338983	41.52542372881356	37.391304347826086	50.427350427350426	55.932203389830505	33.05084745762712	33.333333333333336	52.21238938053097	25.663716814159294		69.16666666666667	92.3076923076923	52.17391304347826	6.0344827586206895	16.0	44.642857142857146	60.16949152542373	43.255154916262704
July_1989	41.07142857142857	57.377049180327866	40.49586776859504	28.448275862068964	26.446280991735538	32.231404958677686	52.54237288135593	37.81512605042017	13.114754098360656	25.833333333333332	30.70175438596491	9.166666666666666		75.83333333333333	94.3089430894309	44.642857142857146	12.871287128712872	21.666666666666668	54.310344827586206	55.08474576271186	39.68223645790706
August_1989	51.92307692307692	62.8099173553719	51.239669421487605	29.838709677419356	25.203252032520325	42.14876033057851	45.52845528455285	27.642276422764226	34.166666666666664	35.08771929824562	27.272727272727273	22.580645161290324		63.70967741935484	94.3089430894309	49.57983193277311	10.084033613445378	27.049180327868854	54.3859649122807	60.50420168067227	42.898089938027766
September_1989	19.81132075471698	52.54237288135593	24.137931034482758	10.833333333333334	13.445378151260504	34.48275862068966	20.833333333333332	18.48739495798319	35.39823008849557	31.192660550458715	20.0	30.434782608695652		68.0672268907563	90.0	33.62068965517241	17.647058823529413	33.333333333333336	49.12280701754386	41.37931034482759	33.935259072629925
May_1990	54.205607476635514	32.5	45.0	14.678899082568808	16.037735849056602	37.27272727272727	27.19298245614035	33.60655737704918	31.858407079646017	20.17543859649123	30.97345132743363	26.363636363636363	41.666666666666664	63.9344262295082	95.04132231404958	57.377049180327866	9.322033898305085	26.08695652173913	57.26495726495727	58.47457627118644	38.95167156140626
June_1990	53.333333333333336	39.823008849557525	42.10526315789474	14.782608695652174	13.675213675213675	29.82456140350877	25.210084033613445	30.508474576271187	24.56140350877193	46.2962962962963	26.31578947368421	21.05263157894737	22.727272727272727	75.83333333333333	94.95798319327731	35.65217391304348	4.424778761061947	21.73913043478261	45.535714285714285	61.53846153846154	36.494875838484596
July_1990	32.38095238095238	50.81967213114754	38.52459016393443	13.445378151260504	14.655172413793103	37.5	34.48275862068966	24.390243902439025	35.042735042735046	51.31578947368421	20.512820512820515	17.073170731707318	51.80722891566265	82.25806451612904	84.6774193548387	56.45161290322581	6.666666666666667	11.403508771929825	52.17391304347826	52.06611570247934	38.382390669978705
August_1990	42.34234234234234	51.260504201680675	37.5	28.45528455284553	20.32520325203252	30.89430894308943	32.47863247863248	47.58064516129032	32.758620689655174	49.35064935064935	42.5	27.82608695652174	51.578947368421055	62.903225806451616	95.1219512195122	35.39823008849557	13.114754098360656	32.45614035087719	41.88034188034188	48.275862068965516	41.20008654050825
September_1990	43.39622641509434	48.739495798319325	43.220338983050844	10.833333333333334	13.675213675213675	23.931623931623932	12.820512820512821	31.666666666666668	16.23931623931624	55.714285714285715	22.608695652173914	10.434782608695652	32.432432432432435	34.45378151260504	65.83333333333333	29.310344827586206	9.734513274336283	25.217391304347824	54.3859649122807	60.869565217391305	32.27589093262998
May_1991	47.706422018348626	36.36363636363637	59.66386554621849	19.130434782608695	22.88135593220339	33.91304347826087	24.369747899159663	41.32231404958678	29.906542056074766	53.0	39.49579831932773	20.560747663551403	37.07865168539326	69.67213114754098	85.24590163934427	53.71900826446281	12.605042016806722	22.31404958677686	45.13274336283186	53.982300884955755	40.40318683485446
June_1991	54.205607476635514	45.689655172413794	46.55172413793103	38.59649122807018	35.65217391304348	41.73913043478261	57.26495726495727	47.863247863247864	31.57894736842105	48.10126582278481	46.017699115044245	31.48148148148148	60.75949367088607	73.72881355932203	82.90598290598291	57.52212389380531	13.157894736842104	28.8135593220339	56.14035087719298	64.16666666666667	48.09686334557726
July_1991	53.04347826086956	62.60162601626016	45.378151260504204	45.08196721311475	36.29032258064516	52.459016393442624	77.23577235772358	56.09756097560975	44.62809917355372	66.66666666666667	52.03252032520325	26.829268292682926	76.92307692307692	71.66666666666667	95.9349593495935	48.69565217391305	21.008403361344538	30.17241379310345	49.59349593495935	62.096774193548384	53.72179459562411
August_1991	63.47826086956522	72.72727272727273	56.30252100840336	41.935483870967744	30.64516129032258	47.41379310344828	61.47540983606557	45.08196721311475	55.0	75.0	45.2991452991453	43.333333333333336	56.52173913043478	80.48780487804878	98.38709677419355	40.67796610169491	12.068965517241379	27.642276422764226	61.206896551724135	65.51724137931035	54.010116765352564
September_1991	23.958333333333332	58.8235294117647	23.80952380952381	40.51724137931034	25.217391304347824	41.1764705882353	56.666666666666664	33.91304347826087	37.27272727272727	60.97560975609756	30.17241379310345	26.050420168067227	67.44186046511628	57.5	85.71428571428571	36.8421052631579	11.11111111111111	38.13559322033898	62.93103448275862	68.64406779661017	44.34367145074085
May_1992	30.303030303030305	45.370370370370374	25.663716814159294	48.67256637168141	40.67796610169491	47.41379310344828	61.15702479338843	63.24786324786325	26.548672566371682		66.37931034482759	18.26923076923077	58.53658536585366	48.30508474576271	81.89655172413794	28.82882882882883	4.385964912280702	18.803418803418804	46.017699115044245	44.067796610169495	42.3444986785033
June_1992	30.693069306930692	44.34782608695652	40.70796460176991	19.65811965811966	14.52991452991453	53.44827586206897	31.57894736842105	33.04347826086956	33.62068965517241		24.576271186440678	22.123893805309734	48.888888888888886	34.74576271186441	93.75	46.902654867256636	2.7522935779816513	27.027027027027028	31.77570093457944	44.642857142857146	35.7270334459173
July_1992	38.392857142857146	62.295081967213115	42.97520661157025	30.508474576271187	21.367521367521366	33.333333333333336	43.220338983050844	31.9672131147541	31.304347826086957		30.578512396694215	20.17543859649123	50.53763440860215	79.03225806451613	95.04132231404958	52.54237288135593	14.40677966101695	39.42307692307692	69.91150442477876	62.8099173553719	44.72753641834801
August_1992	51.785714285714285	61.98347107438016	39.6551724137931	9.166666666666666	9.836065573770492	37.5	23.333333333333332	16.071428571428573	31.623931623931625		16.10169491525424	19.491525423728813	46.06741573033708	62.295081967213115	84.7457627118644	47.89915966386555	6.722689075630252	27.358490566037737	36.283185840707965	56.03448275862069	35.99764590506726
September_1992	33.333333333333336	40.35087719298246	28.440366972477065	20.535714285714285	18.803418803418804	25.225225225225227	31.896551724137932	19.29824561403509	26.548672566371682		17.857142857142858	20.72072072072072	41.86046511627907	25.663716814159294	78.76106194690266	10.526315789473685	4.504504504504505	31.896551724137932	38.392857142857146	41.88034188034188	29.28926759022188
May_1993	54.12844036697248	32.773109243697476	34.73684210526316	21.238938053097346	27.027027027027028	12.5	25.68807339449541	33.61344537815126	26.126126126126128	40.0	28.448275862068964	17.54385964912281	24.358974358974358	64.16666666666667	97.5	55.73770491803279	3.389830508474576	26.495726495726494	25.225225225225227	48.67256637168141	34.96854158754017
June_1993	49.01960784313726	30.97345132743363	31.57894736842105	21.367521367521366	23.47826086956522	18.26086956521739	27.102803738317757	38.59649122807018	12.389380530973451	47.2972972972973	33.61344537815126	4.504504504504505	13.414634146341463	61.666666666666664	85.84070796460178	42.241379310344826	3.5398230088495577	16.666666666666668	23.008849557522122	29.464285714285715	30.701279702694457
July_1993	58.97435897435897	36.0655737704918	46.36363636363637	42.14876033057851	47.5	47.5	63.02521008403362	44.166666666666664	22.413793103448278	29.032258064516128	46.15384615384615	12.173913043478262	86.20689655172414	64.46280991735537	97.58064516129032	38.095238095238095	9.322033898305085	29.41176470588235	43.47826086956522	39.166666666666664	45.162116621054096
August_1993	48.148148148148145	54.09836065573771	42.857142857142854	21.311475409836067	20.32520325203252	43.10344827586207	41.46341463414634	36.885245901639344	31.092436974789916	56.578947368421055	36.97478991596638	31.35593220338983	54.44444444444444	59.50413223140496	84.87394957983193	36.97478991596638	10.256410256410257	16.964285714285715	32.743362831858406	34.710743801652896	39.733333218648355
September_1993	49.532710280373834	60.833333333333336	69.86301369863014	22.5	26.050420168067227	43.47826086956522	36.97478991596638	31.092436974789916	30.97345132743363	72.97297297297297	30.0	26.605504587155963	44.18604651162791	30.508474576271187	80.0	25.454545454545453	13.274336283185841	19.444444444444443	39.130434782608695	39.473684210526315	39.61744301957493
May_1994	29.166666666666668	44.62809917355372	27.835051546391753	40.49586776859504	45.0	39.49579831932773	46.49122807017544	57.758620689655174	31.40495867768595	46.835443037974684	57.142857142857146	23.893805309734514	41.935483870967744	68.29268292682927	64.95726495726495	61.15702479338843	5.882352941176471	22.54901960784314	28.703703703703702	41.37931034482759	41.25026197743095
June_1994	35.35353535353536	32.743362831858406	27.272727272727273	24.324324324324323	20.0	21.69811320754717	25.892857142857142	39.63963963963964	16.363636363636363	33.76623376623377	38.793103448275865	9.615384615384615	22.580645161290324	57.6271186440678	91.11111111111111	48.214285714285715	6.956521739130435	30.357142857142858	35.39823008849557	41.37931034482759	32.95436418131856
July_1994	40.70796460176991	56.91056910569106	52.77777777777778	41.12903225806452	29.508196721311474	57.391304347826086	50.43478260869565	52.99145299145299	30.0	63.1578947368421	50.413223140495866	22.22222222222222	79.51807228915662	67.5	83.11688311688312	59.66386554621849	8.403361344537815	29.72972972972973	36.69724770642202	33.63636363636363	47.29549719407306
August_1994	36.27450980392157	25.203252032520325	21.951219512195124	11.206896551724139	12.605042016806722	46.55172413793103	18.26086956521739	27.35042735042735	21.951219512195124	25.28735632183908	20.0	16.666666666666668	51.16279069767442	67.76859504132231	92.5	23.423423423423422	9.482758620689655	23.636363636363637	54.80769230769231	56.89655172413793	33.1493679461374
September_1994	52.94117647058823	40.833333333333336	35.294117647058826	7.563025210084033	11.965811965811966	31.304347826086957	17.094017094017094	16.80672268907563	29.914529914529915	32.47863247863248	10.526315789473685	19.81132075471698	35.55555555555556	48.275862068965516	71.42857142857143	25.43859649122807	8.547008547008547	37.28813559322034	33.027522935779814	35.59322033898305	30.08439120663607
May_1995	30.90909090909091	51.32743362831859	32.25806451612903	34.45378151260504	31.896551724137932	54.54545454545455	40.18691588785047	51.260504201680675	46.08695652173913		42.73504273504273	31.48148148148148	41.37931034482759	50.0	98.83720930232558	69.10569105691057	5.737704918032787	29.05982905982906	33.65384615384615	38.93805309734513	42.834364294560395
June_1995	41.83673469387755	49.572649572649574	35.833333333333336	41.52542372881356	34.74576271186441	35.13513513513514	48.30508474576271	52.94117647058823	23.275862068965516		49.166666666666664	18.42105263157895	48.97959183673469	63.333333333333336	100.0	61.016949152542374	7.2727272727272725	13.043478260869565	31.428571428571427	55.45454545454545	42.69937255255578
July_1995	34.234234234234236	56.09756097560975	39.516129032258064	16.260162601626018	14.516129032258064	28.703703703703702	39.83739837398374	34.42622950819672	23.96694214876033		30.64516129032258	21.666666666666668	30.232558139534884	72.58064516129032	97.40259740259741	45.45454545454545	25.0	26.89075630252101	65.54621848739495	70.16129032258064	40.691522570425505
August_1995	31.683168316831683	31.40495867768595	29.032258064516128	17.355371900826448	8.19672131147541	26.96629213483146	34.710743801652896	16.39344262295082	21.1864406779661		14.754098360655737	9.75609756097561	43.47826086956522	87.8048780487805	94.56521739130434	26.666666666666668	7.964601769911504	26.271186440677965	48.31460674157304	55.46218487394958	33.26143138067353
September_1995	37.61467889908257	47.00854700854701	36.666666666666664	20.168067226890756	18.333333333333332	29.12621359223301	33.62068965517241	23.275862068965516	31.623931623931625		19.491525423728813	26.724137931034484	48.78048780487805	57.983193277310924	83.78378378378379	61.016949152542374	8.547008547008547	35.77981651376147	32.58426966292135	45.945945945945944	36.74079516409151
May_1996	27.61904761904762	26.605504587155963	19.35483870967742	14.52991452991453	16.23931623931624	18.103448275862068	21.1864406779661	29.05982905982906	26.31578947368421			21.818181818181817	21.649484536082475	53.78151260504202		19.801980198019802	5.660377358490566	17.857142857142858	14.150943396226415	28.712871287128714	22.496860189927524
June_1996	29.166666666666668	43.11926605504587	25.0	24.545454545454547	26.724137931034484	31.428571428571427	44.91525423728814	32.72727272727273	18.181818181818183			20.17543859649123	57.69230769230769	77.87610619469027		33.333333333333336	11.320754716981131	38.46153846153846	39.81481481481482	38.26086956521739	34.86727089108979
July_1996	41.0958904109589	47.58064516129032	36.29032258064516	15.32258064516129	13.709677419354838	52.054794520547944	50.0	22.857142857142858	42.622950819672134			14.516129032258064	56.962025316455694	58.064516129032256		46.774193548387096	7.258064516129032	29.032258064516128	50.0	46.774193548387096	37.11266968058463
August_1996	50.0	50.806451612903224	33.87096774193548	18.69918699186992	13.709677419354838	50.0	39.31623931623932	32.72727272727273	34.21052631578947			12.096774193548388	45.23809523809524	72.58064516129032		20.161290322580644	8.264462809917354	39.516129032258064	44.34782608695652	50.0	36.20856146882421
September_1996	32.758620689655174	34.166666666666664	32.5	28.333333333333332	26.666666666666668	34.21052631578947	36.97478991596638	35.833333333333336	25.663716814159294			19.166666666666668	44.57831325301205	32.5		30.0	17.5	31.092436974789916	21.238938053097346	18.333333333333332	29.50102011861586
May_1997	31.70731707317073	24.193548387096776	32.25806451612903	27.419354838709676	23.387096774193548	9.821428571428571	31.666666666666668	38.21138211382114	14.912280701754385	17.355371900826448	33.6283185840708	9.67741935483871	19.54022988505747	39.516129032258064		25.0	9.67741935483871	31.451612903225808	25.0	31.451612903225808	25.046065976911173
June_1997	47.05882352941177	19.166666666666668	27.5	35.833333333333336	28.333333333333332	29.914529914529915	38.793103448275865	44.91525423728814	12.931034482758621	21.875	37.38317757009346	6.666666666666667	37.391304347826086	60.833333333333336		25.210084033613445	7.563025210084033	35.0	31.03448275862069	35.0	30.652797519254495
July_1997	29.26829268292683	35.483870967741936	25.0	28.225806451612904	26.612903225806452	40.67796610169491	40.49586776859504	41.32231404958678	23.931623931623932	18.627450980392158	35.08771929824562	15.32258064516129	67.22689075630252	83.87096774193549		49.193548387096776	16.129032258064516	33.87096774193548	28.925619834710744	55.645161290322584	36.57466232177662
August_1997	34.42622950819672	43.54838709677419	30.64516129032258	16.129032258064516	16.93548387096774	28.07017543859649	23.96694214876033	31.932773109243698	30.70175438596491	26.956521739130434	27.11864406779661	20.161290322580644	42.5	64.51612903225806		24.193548387096776	13.709677419354838	25.203252032520325	24.576271186440678	41.12903225806452	29.811595029059685
September_1997	23.47826086956522	26.050420168067227	25.0	6.722689075630252	7.5	11.403508771929825	6.722689075630252	16.513761467889907	15.789473684210526	27.272727272727273	14.52991452991453	14.166666666666666	21.008403361344538	63.333333333333336		29.166666666666668	10.833333333333334	38.333333333333336	15.652173913043478	25.0	20.97249239596244
May_1998	50.0	28.225806451612904	48.38709677419355	21.774193548387096	22.131147540983605	21.1864406779661	10.655737704918034	25.0	29.357798165137616	30.76923076923077	21.818181818181817	20.967741935483872	22.80701754385965	39.516129032258064		37.903225806451616	12.903225806451612	16.93548387096774	34.48275862068966	51.61290322580645	28.759690489083166
June_1998	56.03448275862069	60.0	71.66666666666667	27.5	25.833333333333332	56.88073394495413	36.440677966101696	27.73109243697479	50.476190476190474	53.271028037383175	25.663716814159294	45.833333333333336	53.0	55.0		43.333333333333336	5.882352941176471	32.5	41.28440366972477	56.30252100840336	43.40178245896608
July_1998	55.46218487394958	76.42276422764228	62.903225806451616	23.387096774193548	26.829268292682926	56.89655172413793	46.902654867256636	36.52173913043478	38.73873873873874	56.52173913043478	30.76923076923077	30.64516129032258	59.523809523809526	70.96774193548387		44.354838709677416	12.195121951219512	29.26829268292683	35.39823008849557	65.04065040650407	45.197317943346995
August_1998	25.0	70.96774193548387	38.70967741935484	18.548387096774192	10.483870967741936	46.22641509433962	31.623931623931625	22.31404958677686	25.454545454545453	27.835051546391753	17.94871794871795	23.387096774193548	41.666666666666664	58.53658536585366		16.260162601626018	9.67741935483871	33.87096774193548	27.522935779816514	41.46341463414634	30.920928294375532
September_1998	33.333333333333336	42.016806722689076	30.833333333333332	30.833333333333332	29.166666666666668	36.75213675213675	24.299065420560748	38.13559322033898	30.17241379310345	36.0	28.846153846153847	20.833333333333332	38.75	46.666666666666664		30.833333333333332	4.166666666666667	31.666666666666668	35.294117647058826	45.833333333333336	32.33857652993202
May_1999	24.793388429752067	41.12903225806452	35.483870967741936	36.58536585365854	33.87096774193548	46.21848739495798	38.73873873873874	47.45762711864407	30.0	32.758620689655174	37.61467889908257	29.032258064516128	50.0	54.83870967741935		35.483870967741936	11.290322580645162	53.225806451612904	37.903225806451616	43.54838709677419	37.89333467038907
June_1999	61.53846153846154	43.333333333333336	45.0	37.5	25.833333333333332	46.610169491525426	44.91525423728814	39.130434782608695	25.43859649122807	35.294117647058826	33.62068965517241	19.166666666666668	71.5909090909091	62.5		55.0	2.5	53.333333333333336	32.5	37.5	40.64764734741678
July_1999	42.97520661157025	61.29032258064516	52.41935483870968	16.93548387096774	16.93548387096774	46.721311475409834	28.82882882882883	27.966101694915253	31.40495867768595	47.15447154471545	28.333333333333332	27.419354838709676	41.666666666666664	67.74193548387096		35.483870967741936	12.903225806451612	42.74193548387097	50.806451612903224	56.91056910569106	38.77046669966606
August_1999	47.93388429752066	60.483870967741936	52.892561983471076	23.387096774193548	17.741935483870968	38.52459016393443	30.578512396694215	31.9672131147541	39.02439024390244	43.220338983050844	26.271186440677965	34.67741935483871	49.42528735632184	66.93548387096774		33.064516129032256	20.967741935483872	33.87096774193548	31.451612903225808	44.26229508196721	38.24636343282027
September_1999	23.333333333333332	59.166666666666664	30.833333333333332	47.5	29.166666666666668	39.130434782608695	45.87155963302752	42.73504273504273	31.858407079646017	31.092436974789916	37.83783783783784	23.333333333333332	55.42168674698795	46.666666666666664		26.666666666666668	1.6666666666666667	36.97478991596638	28.333333333333332	54.166666666666664	36.40818573890739
May_2000	48.38709677419355	33.064516129032256	39.516129032258064	28.225806451612904	26.612903225806452	25.0	37.86407766990291	37.16814159292036	16.129032258064516	31.147540983606557	40.49586776859504	14.634146341463415	25.0	70.16129032258064		22.580645161290324	4.032258064516129	24.193548387096776	22.580645161290324	32.25806451612903	30.47640578107154
June_2000	30.833333333333332	27.5	42.5	24.166666666666668	19.166666666666668	39.166666666666664	51.351351351351354	32.142857142857146	25.210084033613445	31.304347826086957	32.47863247863248	22.5	54.054054054054056	55.0		45.0	7.563025210084033	19.327731092436974	35.0	35.833333333333336	33.16309209767279
July_2000	41.666666666666664	71.7741935483871	45.96774193548387	20.967741935483872	20.161290322580644	57.02479338842975	34.61538461538461	0.9174311926605505	47.107438016528924	46.49122807017544	29.508196721311474	33.87096774193548	54.6875	75.80645161290323		42.74193548387097	12.903225806451612	50.0	52.41935483870968	53.225806451612904	41.676702544661936
August_2000	55.37190082644628	60.483870967741936	42.74193548387097	13.709677419354838	14.634146341463415	37.5	3.6036036036036037	31.192660550458715	23.770491803278688	40.67796610169491	28.09917355371901	16.93548387096774	32.55813953488372	67.74193548387096		10.483870967741936	3.225806451612903	29.032258064516128	36.29032258064516	37.903225806451616	30.83981417959592
September_2000	47.5	26.666666666666668	37.5	25.0	20.0	21.008403361344538	32.38095238095238	25.925925925925927	20.833333333333332	26.271186440677965	23.529411764705884	18.48739495798319	35.13513513513514	53.333333333333336		29.166666666666668	15.0	34.166666666666664	36.666666666666664	44.166666666666664	30.144126840353948
May_2001	29.508196721311474	28.225806451612904	29.032258064516128	50.0	37.096774193548384	23.333333333333332	1.8518518518518519	63.716814159292035	12.5		60.65573770491803	11.290322580645162	37.77777777777778	61.29032258064516		27.419354838709676	8.130081300813009	41.935483870967744	28.225806451612904	37.903225806451616	32.77184153822262
June_2001	26.050420168067227	29.166666666666668	19.166666666666668	29.166666666666668	24.166666666666668	17.796610169491526	45.45454545454545	33.6283185840708	10.084033613445378		31.35593220338983	5.833333333333333	28.395061728395063	71.66666666666667		25.833333333333332	2.5	35.833333333333336	28.571428571428573	29.166666666666668	27.435352805157436
July_2001	43.08943089430894	66.93548387096774	55.645161290322584	26.612903225806452	25.0	53.65853658536585	52.67857142857143	33.333333333333336	41.12903225806452		30.08130081300813	30.89430894308943	67.5	79.03225806451613		29.032258064516128	22.580645161290324	38.70967741935484	48.38709677419355	68.54838709677419	45.158243623526864
August_2001	56.91056910569106	70.16129032258064	51.61290322580645	17.741935483870968	4.032258064516129	44.26229508196721	45.45454545454545	33.0188679245283	32.520325203252035		29.75206611570248	24.390243902439025	53.93258426966292	73.38709677419355		46.774193548387096	9.67741935483871	46.34146341463415	17.741935483870968	37.39837398373984	38.61724259523483
